City mpg,Classification,Driveline,Engine Type,Fuel Type,Height,Highway mpg,Horsepower,Hybrid,ID,Length,Make,Model Year,Number of Forward Gears,Torque,Transmission,Width,Year
15,Automatic transmission,Rear-wheel drive,Chevrolet 5.3L 8 Cylinder 300 hp 320 ft-lbs,Gasoline,112,20,300,False,2010 Chevrolet Colorado Extended Cab LT3,140,Chevrolet,2010 Chevrolet Colorado,4,320,4 Speed Automatic,181,2010
18,Manual transmission,Four-wheel drive,Chevrolet 2.9L 4 Cylinder 185 hp 190 ft-lbs,Gasoline,181,24,185,False,2010 Chevrolet Colorado Extended Cab Work Truck 4WD,140,Chevrolet,2010 Chevrolet Colorado,5,190,5 Speed Manual,206,2010
16,Automatic transmission,Four-wheel drive,Chevrolet 2.9L 4 Cylinder 185 hp 190 ft-lbs,Gasoline,181,23,185,False,2010 Chevrolet Colorado Extended Cab Work Truck AT 4WD,140,Chevrolet,2010 Chevrolet Colorado,4,190,4 Speed Automatic,206,2010
16,Automatic transmission,Four-wheel drive,Chevrolet 3.7L 5 Cylinder 242 hp 242 ft-lbs,Gasoline,181,22,242,False,2010 Chevrolet Colorado Extended Cab Work Truck 3.7L 4WD,140,Chevrolet,2010 Chevrolet Colorado,4,242,4 Speed Automatic,206,2010
18,Manual transmission,Four-wheel drive,Chevrolet 2.9L 4 Cylinder 185 hp 190 ft-lbs,Gasoline,181,24,185,False,2010 Chevrolet Colorado Extended Cab LT1 4WD,140,Chevrolet,2010 Chevrolet Colorado,5,190,5 Speed Manual,206,2010
16,Automatic transmission,Four-wheel drive,Chevrolet 2.9L 4 Cylinder 185 hp 190 ft-lbs,Gasoline,181,23,185,False,2010 Chevrolet Colorado Extended Cab LT1 AT 4WD,140,Chevrolet,2010 Chevrolet Colorado,4,190,4 Speed Automatic,206,2010
16,Automatic transmission,Four-wheel drive,Chevrolet 3.7L 5 Cylinder 242 hp 242 ft-lbs,Gasoline,181,22,242,False,2010 Chevrolet Colorado Extended Cab LT1 3.7L 4WD,140,Chevrolet,2010 Chevrolet Colorado,4,242,4 Speed Automatic,206,2010
17,Automatic transmission,Rear-wheel drive,Chevrolet 2.9L 4 Cylinder 185 hp 190 ft-lbs,Gasoline,112,24,185,False,2010 Chevrolet Colorado Extended Cab Work Truck AT,140,Chevrolet,2010 Chevrolet Colorado,4,190,4 Speed Automatic,181,2010
16,Automatic transmission,Four-wheel drive,Chevrolet 3.7L 5 Cylinder 242 hp 242 ft-lbs,Gasoline,181,22,242,False,2010 Chevrolet Colorado Extended Cab LT2 4WD,140,Chevrolet,2010 Chevrolet Colorado,4,242,4 Speed Automatic,206,2010
14,Automatic transmission,Four-wheel drive,Chevrolet 5.3L 8 Cylinder 300 hp 320 ft-lbs,Gasoline,181,19,300,False,2010 Chevrolet Colorado Extended Cab LT2 5.3L 4WD,140,Chevrolet,2010 Chevrolet Colorado,4,320,4 Speed Automatic,206,2010
19,Manual transmission,Rear-wheel drive,Nissan 2.5L 4 Cylinder 152 hp 171 ft-lbs,Gasoline,208,23,152,False,2011 Nissan Frontier King Cab S,99,Nissan,2011 Nissan Frontier,5,171,5 Speed Manual,57,2011
19,Manual transmission,All-wheel drive,Subaru 2.5L 4 cylinder 170 hp 170 ft-lbs,Gasoline,132,27,170,False,2011 Subaru Outback 2.5i,172,Subaru,2011 Subaru Outback,6,170,6 Speed Manual,29,2011
18,Automatic transmission,All-wheel drive,Subaru 3.6L 6 cylinder 256 hp 247 ft-lbs,Gasoline,132,25,256,False,2011 Subaru Outback 3.6R,172,Subaru,2011 Subaru Outback,5,247,5 Speed Automatic Select Shift,29,2011
19,Manual transmission,All-wheel drive,Subaru 2.5L 4 cylinder 170 hp 170 ft-lbs,Gasoline,132,27,170,False,2011 Subaru Outback 2.5i Premium,172,Subaru,2011 Subaru Outback,6,170,6 Speed Manual,29,2011
19,Manual transmission,Rear-wheel drive,Nissan 2.5L 4 Cylinder 152 hp 171 ft-lbs,Gasoline,208,23,152,False,2011 Nissan Frontier King Cab SV 4-cylinder,99,Nissan,2011 Nissan Frontier,5,171,5 Speed Manual,57,2011
15,Automatic transmission,Rear-wheel drive,Nissan 4.0L 6 Cylinder 261 hp 281 ft-lbs,Gasoline,234,20,261,False,2011 Nissan Frontier King Cab PRO-4X,99,Nissan,2011 Nissan Frontier,5,281,5 Speed Automatic,57,2011
14,Automatic transmission,Four-wheel drive,Nissan 4.0L 6 Cylinder 261 hp 281 ft-lbs,Gasoline,234,19,261,False,2011 Nissan Frontier King Cab SV V6 4x4 AT,99,Nissan,2011 Nissan Frontier,5,281,5 Speed Automatic,57,2011
16,Manual transmission,Rear-wheel drive,Nissan 4.0L 6 Cylinder 261 hp 281 ft-lbs,Gasoline,244,20,261,False,2011 Nissan Frontier Crew Cab S,99,Nissan,2011 Nissan Frontier,6,281,6 Speed Manual,57,2011
15,Automatic transmission,Rear-wheel drive,Nissan 4.0L 6 Cylinder 261 hp 281 ft-lbs,Gasoline,234,20,261,False,2011 Nissan Frontier King Cab SV V6 AT,99,Nissan,2011 Nissan Frontier,5,281,5 Speed Automatic,57,2011
15,Automatic transmission,Rear-wheel drive,Nissan 4.0L 6 Cylinder 261 hp 281 ft-lbs,Gasoline,244,20,261,False,2011 Nissan Frontier Crew Cab S AT,99,Nissan,2011 Nissan Frontier,5,281,5 Speed Automatic,57,2011
15,Automatic transmission,Rear-wheel drive,Nissan 4.0L 6 Cylinder 261 hp 281 ft-lbs,Gasoline,244,20,261,False,2011 Nissan Frontier Crew Cab SV V6 Long Bed,196,Nissan,2011 Nissan Frontier,5,281,5 Speed Automatic,57,2011
15,Automatic transmission,Rear-wheel drive,Nissan 4.0L 6 Cylinder 261 hp 281 ft-lbs,Gasoline,244,20,261,False,2011 Nissan Frontier Crew Cab SV V6 AT,99,Nissan,2011 Nissan Frontier,5,281,5 Speed Automatic,57,2011
14,Automatic transmission,Four-wheel drive,Nissan 4.0L 6 Cylinder 261 hp 281 ft-lbs,Gasoline,85,19,261,False,2011 Nissan Frontier Crew Cab SL 4x4,99,Nissan,2011 Nissan Frontier,5,281,5 Speed Automatic,57,2011
15,Manual transmission,Four-wheel drive,Nissan 4.0L 6 Cylinder 261 hp 281 ft-lbs,Gasoline,244,20,261,False,2011 Nissan Frontier Crew Cab SV V6 4x4,99,Nissan,2011 Nissan Frontier,6,281,6 Speed Manual,57,2011
14,Automatic transmission,Four-wheel drive,Nissan 4.0L 6 Cylinder 261 hp 281 ft-lbs,Gasoline,234,19,261,False,2011 Nissan Frontier King Cab PRO-4X 4x4 AT,99,Nissan,2011 Nissan Frontier,5,281,5 Speed Automatic,57,2011
14,Automatic transmission,Four-wheel drive,Nissan 4.0L 6 Cylinder 261 hp 281 ft-lbs,Gasoline,244,19,261,False,2011 Nissan Frontier Crew Cab S 4x4 AT,99,Nissan,2011 Nissan Frontier,5,281,5 Speed Automatic,57,2011
15,Automatic transmission,Rear-wheel drive,Nissan 4.0L 6 Cylinder 261 hp 281 ft-lbs,Gasoline,85,20,261,False,2011 Nissan Frontier Crew Cab SL,99,Nissan,2011 Nissan Frontier,5,281,5 Speed Automatic,57,2011
16,Manual transmission,Rear-wheel drive,Nissan 4.0L 6 Cylinder 261 hp 281 ft-lbs,Gasoline,244,20,261,False,2011 Nissan Frontier Crew Cab SV V6,99,Nissan,2011 Nissan Frontier,6,281,6 Speed Manual,57,2011
14,Automatic transmission,Four-wheel drive,Nissan 4.0L 6 Cylinder 261 hp 281 ft-lbs,Gasoline,244,19,261,False,2011 Nissan Frontier Crew Cab SV V6 Long Bed 4x4,196,Nissan,2011 Nissan Frontier,5,281,5 Speed Automatic,57,2011
17,Automatic transmission,Rear-wheel drive,Nissan 2.5L 4 Cylinder 152 hp 171 ft-lbs,Gasoline,208,22,152,False,2011 Nissan Frontier King Cab SV 4-cylinder AT,99,Nissan,2011 Nissan Frontier,5,171,5 Speed Automatic,57,2011
15,Automatic transmission,Rear-wheel drive,Nissan 4.0L 6 Cylinder 261 hp 281 ft-lbs,Gasoline,57,20,261,False,2011 Nissan Frontier Crew Cab SL Long Bed,196,Nissan,2011 Nissan Frontier,5,281,5 Speed Automatic,57,2011
16,Manual transmission,Rear-wheel drive,Nissan 4.0L 6 Cylinder 261 hp 281 ft-lbs,Gasoline,234,20,261,False,2011 Nissan Frontier King Cab SV V6,99,Nissan,2011 Nissan Frontier,6,281,6 Speed Manual,57,2011
14,Automatic transmission,Four-wheel drive,Nissan 4.0L 6 Cylinder 261 hp 281 ft-lbs,Gasoline,244,19,261,False,2011 Nissan Frontier Crew Cab PRO-4X 4x4 AT,99,Nissan,2011 Nissan Frontier,5,281,5 Speed Automatic,57,2011
15,Manual transmission,Four-wheel drive,Nissan 4.0L 6 Cylinder 261 hp 281 ft-lbs,Gasoline,244,20,261,False,2011 Nissan Frontier Crew Cab S 4x4,99,Nissan,2011 Nissan Frontier,6,281,6 Speed Manual,57,2011
15,Automatic transmission,Rear-wheel drive,Nissan 4.0L 6 Cylinder 261 hp 281 ft-lbs,Gasoline,244,20,261,False,2011 Nissan Frontier Crew Cab PRO-4X,99,Nissan,2011 Nissan Frontier,5,281,5 Speed Automatic,57,2011
14,Automatic transmission,Four-wheel drive,Nissan 4.0L 6 Cylinder 261 hp 281 ft-lbs,Gasoline,244,19,261,False,2011 Nissan Frontier Crew Cab SV V6 4x4 AT,99,Nissan,2011 Nissan Frontier,5,281,5 Speed Automatic,57,2011
15,Manual transmission,Four-wheel drive,Nissan 4.0L 6 Cylinder 261 hp 281 ft-lbs,Gasoline,234,20,261,False,2011 Nissan Frontier King Cab PRO-4X 4x4,99,Nissan,2011 Nissan Frontier,6,281,6 Speed Manual,57,2011
15,Manual transmission,Four-wheel drive,Nissan 4.0L 6 Cylinder 261 hp 281 ft-lbs,Gasoline,234,20,261,False,2011 Nissan Frontier King Cab SV V6 4x4,99,Nissan,2011 Nissan Frontier,6,281,6 Speed Manual,57,2011
17,Automatic transmission,Rear-wheel drive,Nissan 2.5L 4 Cylinder 152 hp 171 ft-lbs,Gasoline,208,22,152,False,2011 Nissan Frontier King Cab S AT,99,Nissan,2011 Nissan Frontier,5,171,5 Speed Automatic,57,2011
14,Automatic transmission,Four-wheel drive,Nissan 4.0L 6 Cylinder 261 hp 281 ft-lbs,Gasoline,73,19,261,False,2011 Nissan Frontier Crew Cab SL 4x4 Long Bed,196,Nissan,2011 Nissan Frontier,5,281,5 Speed Automatic,57,2011
15,Manual transmission,Four-wheel drive,Nissan 4.0L 6 Cylinder 261 hp 281 ft-lbs,Gasoline,244,20,261,False,2011 Nissan Frontier Crew Cab PRO-4X 4x4,99,Nissan,2011 Nissan Frontier,6,281,6 Speed Manual,57,2011
15,Automatic transmission,Rear-wheel drive,Suzuki 4.0L 6 Cylinder 261 hp 281 ft-lbs,Gasoline,244,20,261,False,2010 Suzuki Equator Sport Crew Cab,127,Suzuki,2010 Suzuki Equator,5,281,5 Speed Automatic,57,2010
15,Automatic transmission,Rear-wheel drive,Suzuki 4.0L 6 Cylinder 261 hp 281 ft-lbs,Gasoline,244,20,261,False,2010 Suzuki Equator Sport Crew Cab Long Bed,214,Suzuki,2010 Suzuki Equator,5,281,5 Speed Automatic,57,2010
15,Automatic transmission,Four-wheel drive,Suzuki 4.0L 6 Cylinder 261 hp 281 ft-lbs,Gasoline,244,19,261,False,2010 Suzuki Equator Sport Crew Cab Long Bed 4x4,214,Suzuki,2010 Suzuki Equator,5,281,5 Speed Automatic,57,2010
15,Automatic transmission,Four-wheel drive,Suzuki 4.0L 6 Cylinder 261 hp 281 ft-lbs,Gasoline,244,19,261,False,2010 Suzuki Equator RMZ-4 Sport Crew Cab,127,Suzuki,2010 Suzuki Equator,5,281,5 Speed Automatic,57,2010
19,Manual transmission,Rear-wheel drive,Suzuki 2.5L 4 Cylinder 152 hp 171 ft-lbs,Gasoline,208,23,152,False,2010 Suzuki Equator Extended Cab,127,Suzuki,2010 Suzuki Equator,5,171,5 Speed Manual,57,2010
19,Manual transmission,Rear-wheel drive,Suzuki 2.5L 4 Cylinder 152 hp 171 ft-lbs,Gasoline,208,23,152,False,2010 Suzuki Equator Comfort Extended Cab,127,Suzuki,2010 Suzuki Equator,5,171,5 Speed Manual,57,2010
19,Manual transmission,Rear-wheel drive,Suzuki 2.5L 4 Cylinder 152 hp 171 ft-lbs,Gasoline,208,23,152,False,2010 Suzuki Equator Premium Extended Cab,127,Suzuki,2010 Suzuki Equator,5,171,5 Speed Manual,57,2010
15,Automatic transmission,Rear-wheel drive,Suzuki 4.0L 6 Cylinder 261 hp 281 ft-lbs,Gasoline,234,20,261,False,2010 Suzuki Equator Sport Extended Cab,127,Suzuki,2010 Suzuki Equator,5,281,5 Speed Automatic,57,2010
15,Automatic transmission,Four-wheel drive,Suzuki 4.0L 6 Cylinder 261 hp 281 ft-lbs,Gasoline,234,19,261,False,2010 Suzuki Equator Sport Extended Cab 4x4,127,Suzuki,2010 Suzuki Equator,5,281,5 Speed Automatic,57,2010
18,Automatic transmission,All-wheel drive,Subaru 3.6L 6 cylinder 256 hp 247 ft-lbs,Gasoline,132,25,256,False,2010 Subaru Outback 3.6R,172,Subaru,2010 Subaru Outback,5,247,5 Speed Automatic Select Shift,29,2010
19,Manual transmission,All-wheel drive,Subaru 2.5L 4 cylinder 170 hp 170 ft-lbs,Gasoline,132,27,170,False,2010 Subaru Outback 2.5i,172,Subaru,2010 Subaru Outback,6,170,6 Speed Manual,29,2010
19,Manual transmission,All-wheel drive,Subaru 2.5L 4 cylinder 170 hp 170 ft-lbs,Gasoline,132,27,170,False,2010 Subaru Outback 2.5i Premium,172,Subaru,2010 Subaru Outback,6,170,6 Speed Manual,29,2010
20,Automatic transmission,Rear-wheel drive,Chevrolet 6.0L 8 Cylinder 332 hp 367 ft-lbs Hybrid,Gasoline,82,223,332,True,2011 Chevrolet Silverado 1500 Hybrid 1HY,207,Chevrolet,2011 Chevrolet Silverado 1500 Hybrid,4,367,4 Speed Automatic,240,2011
20,Automatic transmission,Rear-wheel drive,Chevrolet 6.0L 8 Cylinder 332 hp 367 ft-lbs Hybrid,Gasoline,82,23,332,True,2011 Chevrolet Silverado 1500 Hybrid 2HY,207,Chevrolet,2011 Chevrolet Silverado 1500 Hybrid,4,367,4 Speed Automatic,240,2011
20,Automatic transmission,Four-wheel drive,Chevrolet 6.0L 8 Cylinder 332 hp 367 ft-lbs Hybrid,Gasoline,82,23,332,True,2011 Chevrolet Silverado 1500 Hybrid 1HY 4WD,207,Chevrolet,2011 Chevrolet Silverado 1500 Hybrid,4,367,4 Speed Automatic,240,2011
20,Automatic transmission,Four-wheel drive,Chevrolet 6.0L 8 Cylinder 332 hp 367 ft-lbs Hybrid,Gasoline,82,23,332,True,2011 Chevrolet Silverado 1500 Hybrid 2HY 4WD,207,Chevrolet,2011 Chevrolet Silverado 1500 Hybrid,4,367,4 Speed Automatic,240,2011
21,Automatic transmission,Rear-wheel drive,Chevrolet 6.0L 8 Cylinder 332 hp 367 ft-lbs Hybrid,Gasoline,82,22,332,True,2010 Chevrolet Silverado 1500 Hybrid 1HY,207,Chevrolet,2010 Chevrolet Silverado 1500 Hybrid,4,367,4 Speed Automatic,240,2010
21,Automatic transmission,Rear-wheel drive,Chevrolet 6.0L 8 Cylinder 332 hp 367 ft-lbs Hybrid,Gasoline,82,22,332,True,2010 Chevrolet Silverado 1500 Hybrid 2HY,207,Chevrolet,2010 Chevrolet Silverado 1500 Hybrid,4,367,4 Speed Automatic,240,2010
21,Automatic transmission,Four-wheel drive,Chevrolet 6.0L 8 Cylinder 332 hp 367 ft-lbs Hybrid,Gasoline,79,22,332,True,2010 Chevrolet Silverado 1500 Hybrid 1HY 4WD,207,Chevrolet,2010 Chevrolet Silverado 1500 Hybrid,4,367,4 Speed Automatic,240,2010
21,Automatic transmission,Four-wheel drive,Chevrolet 6.0L 8 Cylinder 332 hp 367 ft-lbs Hybrid,Gasoline,79,22,332,True,2010 Chevrolet Silverado 1500 Hybrid 2HY 4WD,207,Chevrolet,2010 Chevrolet Silverado 1500 Hybrid,4,367,4 Speed Automatic,240,2010
21,Automatic transmission,Rear-wheel drive,Chevrolet 6.0L 8 Cylinder 332 hp 367 ft-lbs Hybrid,Gasoline,82,22,332,True,2009 Chevrolet Silverado 1500 Hybrid 1HY,207,Chevrolet,2009 Chevrolet Silverado 1500 Hybrid,4,367,4 Speed Automatic,240,2009
21,Automatic transmission,Rear-wheel drive,Chevrolet 6.0L 8 Cylinder 332 hp 367 ft-lbs Hybrid,Gasoline,82,22,332,True,2009 Chevrolet Silverado 1500 Hybrid 2HY,207,Chevrolet,2009 Chevrolet Silverado 1500 Hybrid,4,367,4 Speed Automatic,240,2009
20,Automatic transmission,Four-wheel drive,Chevrolet 6.0L 8 Cylinder 332 hp 367 ft-lbs Hybrid,Gasoline,79,20,332,True,2009 Chevrolet Silverado 1500 Hybrid 1HY 4WD,207,Chevrolet,2009 Chevrolet Silverado 1500 Hybrid,4,367,4 Speed Automatic,240,2009
20,Automatic transmission,Four-wheel drive,Chevrolet 6.0L 8 Cylinder 332 hp 367 ft-lbs Hybrid,Gasoline,79,20,332,True,2009 Chevrolet Silverado 1500 Hybrid 2HY 4WD,207,Chevrolet,2009 Chevrolet Silverado 1500 Hybrid,4,367,4 Speed Automatic,240,2009
18,Automatic transmission,Rear-wheel drive,Suzuki 3.2L 6 Cylinder 230 hp 213 ft-lbs,Gasoline,158,24,230,False,2010 Suzuki Grand Vitara Limited 3.2L,148,Suzuki,2010 Suzuki Grand Vitara,5,213,5 Speed Automatic,19,2010
22,Manual transmission,Rear-wheel drive,Ford 2.3L 4 Cylinder 143 hp 154 ft-lbs,Gasoline,145,27,143,False,2011 Ford Ranger XL,202,Ford,2011 Ford Ranger,5,154,5 Speed Manual,224,2011
18,Automatic transmission,All-wheel drive,Mercedes-Benz 3.0L 6 Cylinder 210 hp 400 ft-lbs Turbo Diesel,Diesel fuel,125,24,210,False,2010 Mercedes-Benz R350 BlueTEC 4Matic,36,Ford,2010 Mercedes-Benz R-Class,7,400,7 Speed Automatic,166,2011
22,Manual transmission,Rear-wheel drive,Ford 2.3L 4 Cylinder 143 hp 154 ft-lbs,Gasoline,148,27,143,False,2011 Ford Ranger XL SuperCab,51,Ford,2011 Ford Ranger,5,154,5 Speed Manual,226,2011
19,Automatic transmission,Rear-wheel drive,Ford 2.3L 4 Cylinder 143 hp 154 ft-lbs,Gasoline,148,24,143,False,2011 Ford Ranger XL SuperCab AT,51,Ford,2011 Ford Ranger,5,154,5 Speed Automatic,226,2011
22,Manual transmission,Rear-wheel drive,Ford 2.3L 4 Cylinder 143 hp 154 ft-lbs,Gasoline,145,27,143,False,2011 Ford Ranger XL,202,Ford,2011 Ford Ranger,5,154,5 Speed Manual,224,2011
18,Automatic transmission,All-wheel drive,Mercedes-Benz 3.0L 6 Cylinder 210 hp 400 ft-lbs Turbo Diesel,Diesel fuel,125,24,210,False,2010 Mercedes-Benz R350 BlueTEC 4Matic,36,Ford,2010 Mercedes-Benz R-Class,7,400,7 Speed Automatic,166,2011
22,Manual transmission,Rear-wheel drive,Ford 2.3L 4 Cylinder 143 hp 154 ft-lbs,Gasoline,148,27,143,False,2011 Ford Ranger XL SuperCab,51,Ford,2011 Ford Ranger,5,154,5 Speed Manual,226,2011
19,Automatic transmission,Rear-wheel drive,Ford 2.3L 4 Cylinder 143 hp 154 ft-lbs,Gasoline,148,24,143,False,2011 Ford Ranger XLT SuperCab AT,51,Ford,2011 Ford Ranger,5,154,5 Speed Automatic,226,2011
16,Manual transmission,Rear-wheel drive,Ford 4.0L 6 Cylinder 207 hp 238 ft-lbs,Gasoline,148,21,207,False,2011 Ford Ranger XLT SuperCab V6,51,Ford,2011 Ford Ranger,5,238,5 Speed Manual,226,2011
15,Automatic transmission,Rear-wheel drive,Ford 4.0L 6 Cylinder 207 hp 238 ft-lbs,Gasoline,148,20,207,False,2011 Ford Ranger XLT SuperCab V6 AT,51,Ford,2011 Ford Ranger,5,238,5 Speed Automatic,226,2011
22,Manual transmission,Rear-wheel drive,Ford 2.3L 4 Cylinder 143 hp 154 ft-lbs,Gasoline,148,27,143,False,2011 Ford Ranger XLT SuperCab 4-Door,51,Ford,2011 Ford Ranger,5,154,5 Speed Manual,226,2011
19,Automatic transmission,Rear-wheel drive,Ford 2.3L 4 Cylinder 143 hp 154 ft-lbs,Gasoline,148,24,143,False,2011 Ford Ranger XLT SuperCab 4-Door AT,51,Ford,2011 Ford Ranger,5,154,5 Speed Automatic,226,2011
15,Manual transmission,Four-wheel drive,Ford 4.0L 6 Cylinder 207 hp 238 ft-lbs,Gasoline,183,19,207,False,2011 Ford Ranger XLT SuperCab 4-Door 4X4,51,Ford,2011 Ford Ranger,5,238,5 Speed Manual,19,2011
14,Automatic transmission,Four-wheel drive,Ford 4.0L 6 Cylinder 207 hp 238 ft-lbs,Gasoline,183,18,207,False,2011 Ford Ranger XLT SuperCab 4-Door 4X4 AT,51,Ford,2011 Ford Ranger,5,238,5 Speed Automatic,19,2011
16,Manual transmission,Rear-wheel drive,Ford 4.0L 6 Cylinder 207 hp 238 ft-lbs,Gasoline,148,21,207,False,2011 Ford Ranger Sport,51,Ford,2011 Ford Ranger,5,238,5 Speed Manual,226,2011
15,Automatic transmission,Rear-wheel drive,Ford 4.0L 6 Cylinder 207 hp 238 ft-lbs,Gasoline,148,20,207,False,2011 Ford Ranger Sport AT,51,Ford,2011 Ford Ranger,5,238,5 Speed Automatic,226,2011
16,Manual transmission,Rear-wheel drive,Ford 4.0L 6 Cylinder 207 hp 238 ft-lbs,Gasoline,148,21,207,False,2011 Ford Ranger Sport 4-Door,51,Ford,2011 Ford Ranger,5,238,5 Speed Manual,226,2011
15,Automatic transmission,Rear-wheel drive,Ford 4.0L 6 Cylinder 207 hp 238 ft-lbs,Gasoline,148,20,207,False,2011 Ford Ranger Sport 4-Door AT,51,Ford,2011 Ford Ranger,5,238,5 Speed Automatic,226,2011
15,Manual transmission,Four-wheel drive,Ford 4.0L 6 Cylinder 207 hp 238 ft-lbs,Gasoline,183,19,207,False,2011 Ford Ranger Sport 4-Door 4X4,51,Ford,2011 Ford Ranger,5,238,5 Speed Manual,19,2011
14,Automatic transmission,Four-wheel drive,Ford 4.0L 6 Cylinder 207 hp 238 ft-lbs,Gasoline,183,18,207,False,2011 Ford Ranger Sport 4-Door AT 4X4,51,Ford,2011 Ford Ranger,5,238,5 Speed Automatic,19,2011
14,Automatic transmission,Rear-wheel drive,Chevrolet 4.8L 8 Cylinder 302 hp 305 ft-lbs FFV,Gasoline,77,19,302,False,2011 Chevrolet Silverado 1500 Work Truck 4.8L,102,Chevrolet,2011 Chevrolet Silverado 1500,4,305,4 Speed Automatic,237,2011
15,Automatic transmission,Rear-wheel drive,Chevrolet 5.3L 8 Cylinder 315 hp 338 ft-lbs FFV,Gasoline,77,21,315,False,2011 Chevrolet Silverado 1500 Work Truck 5.3L,102,Chevrolet,2011 Chevrolet Silverado 1500,6,338,6 Speed Automatic,237,2011
10,Automatic transmission,Rear-wheel drive,Chevrolet 4.8L 8 Cylinder 302 hp 305 ft-lbs FFV,E85,77,14,302,False,2011 Chevrolet Silverado 1500 LT,102,Chevrolet,2011 Chevrolet Silverado 1500,4,305,4 Speed Automatic,237,2011
11,Automatic transmission,Rear-wheel drive,Chevrolet 5.3L 8 Cylinder 315 hp 338 ft-lbs FFV,E85,77,16,315,False,2011 Chevrolet Silverado 1500 LT 5.3L,102,Chevrolet,2011 Chevrolet Silverado 1500,6,338,6 Speed Automatic,237,2011
14,Automatic transmission,Four-wheel drive,Chevrolet 4.3L 6 Cylinder 195 hp 260 ft-lbs,Gasoline,82,18,195,False,2011 Chevrolet Silverado 1500 Work Truck 4WD,102,Chevrolet,2011 Chevrolet Silverado 1500,4,260,4 Speed Automatic,237,2011
10,Automatic transmission,Four-wheel drive,Chevrolet 4.8L 8 Cylinder 302 hp 305 ft-lbs FFV,E85,82,13,302,False,2011 Chevrolet Silverado 1500 Work Truck 4.8L 4WD,102,Chevrolet,2011 Chevrolet Silverado 1500,4,305,4 Speed Automatic,237,2011
15,Automatic transmission,Four-wheel drive,Chevrolet 5.3L 8 Cylinder 315 hp 338 ft-lbs FFV,Gasoline,82,21,315,False,2011 Chevrolet Silverado 1500 Work Truck 5.3L 4WD,102,Chevrolet,2011 Chevrolet Silverado 1500,6,338,6 Speed Automatic,237,2011
13,Automatic transmission,Four-wheel drive,Chevrolet 4.8L 8 Cylinder 302 hp 305 ft-lbs FFV,Gasoline,82,18,302,False,2011 Chevrolet Silverado 1500 LT 4WD,102,Chevrolet,2011 Chevrolet Silverado 1500,4,305,4 Speed Automatic,237,2011
11,Automatic transmission,Four-wheel drive,Chevrolet 5.3L 8 Cylinder 315 hp 338 ft-lbs FFV,E85,82,16,315,False,2011 Chevrolet Silverado 1500 LT 5.3L 4WD,102,Chevrolet,2011 Chevrolet Silverado 1500,6,338,6 Speed Automatic,237,2011
15,Automatic transmission,Rear-wheel drive,Chevrolet 4.3L 6 Cylinder 195 hp 260 ft-lbs,Gasoline,74,20,195,False,2011 Chevrolet Silverado 1500 Long Box Work Truck,70,Chevrolet,2011 Chevrolet Silverado 1500,4,260,4 Speed Automatic,237,2011
10,Automatic transmission,Rear-wheel drive,Chevrolet 4.8L 8 Cylinder 302 hp 305 ft-lbs FFV,E85,74,14,302,False,2011 Chevrolet Silverado 1500 Long Box Work Truck 4.8L,70,Chevrolet,2011 Chevrolet Silverado 1500,4,305,4 Speed Automatic,237,2011
11,Automatic transmission,Rear-wheel drive,Chevrolet 5.3L 8 Cylinder 315 hp 338 ft-lbs FFV,E85,74,16,315,False,2011 Chevrolet Silverado 1500 Long Box Work Truck 5.3L,70,Chevrolet,2011 Chevrolet Silverado 1500,6,338,6 Speed Automatic,237,2011
14,Automatic transmission,Rear-wheel drive,Chevrolet 4.8L 8 Cylinder 302 hp 305 ft-lbs FFV,Gasoline,74,19,302,False,2011 Chevrolet Silverado 1500 Long Box LT,70,Chevrolet,2011 Chevrolet Silverado 1500,4,305,4 Speed Automatic,237,2011
15,Automatic transmission,Rear-wheel drive,Chevrolet 5.3L 8 Cylinder 315 hp 338 ft-lbs FFV,Gasoline,74,21,315,False,2011 Chevrolet Silverado 1500 Long Box LT 5.3L,70,Chevrolet,2011 Chevrolet Silverado 1500,6,338,6 Speed Automatic,237,2011
14,Automatic transmission,Four-wheel drive,Chevrolet 4.3L 6 Cylinder 195 hp 260 ft-lbs,Gasoline,82,18,195,False,2011 Chevrolet Silverado 1500 Long Box Work Truck 4WD,70,Chevrolet,2011 Chevrolet Silverado 1500,4,260,4 Speed Automatic,237,2011
13,Automatic transmission,Four-wheel drive,Chevrolet 4.8L 8 Cylinder 302 hp 305 ft-lbs FFV,Gasoline,82,18,302,False,2011 Chevrolet Silverado 1500 Long Box Work Truck 4.8L 4WD,70,Chevrolet,2011 Chevrolet Silverado 1500,4,305,4 Speed Automatic,237,2011
11,Automatic transmission,Four-wheel drive,Chevrolet 5.3L 8 Cylinder 315 hp 338 ft-lbs FFV,E85,82,16,315,False,2011 Chevrolet Silverado 1500 Long Box Work Truck 5.3L 4WD,70,Chevrolet,2011 Chevrolet Silverado 1500,6,338,6 Speed Automatic,237,2011
10,Automatic transmission,Four-wheel drive,Chevrolet 4.8L 8 Cylinder 302 hp 305 ft-lbs FFV,E85,82,13,302,False,2011 Chevrolet Silverado 1500 Long Box LT 4WD,70,Chevrolet,2011 Chevrolet Silverado 1500,4,305,4 Speed Automatic,237,2011
